1,2,3,4
9.50E-07,2.32E-07,1.81E-08,9.31E-05
9.53E-07,2.30E-07,1.87E-08,9.24E-05
9.56E-07,2.27E-07,1.92E-08,9.17E-05
9.57E-07,2.25E-07,1.97E-08,9.11E-05
9.58E-07,2.22E-07,2.02E-08,9.04E-05
9.57E-07,2.20E-07,2.07E-08,8.98E-05
9.57E-07,2.17E-07,2.12E-08,8.92E-05
9.55E-07,2.15E-07,2.16E-08,8.85E-05
9.53E-07,2.12E-07,2.21E-08,8.79E-05
9.50E-07,2.10E-07,2.25E-08,8.73E-05
9.46E-07,2.07E-07,2.29E-08,8.67E-05
9.42E-07,2.05E-07,2.33E-08,8.60E-05
9.38E-07,2.02E-07,2.37E-08,8.54E-05
9.32E-07,2.00E-07,2.40E-08,8.48E-05
9.26E-07,1.97E-07,2.44E-08,8.42E-05
9.20E-07,1.95E-07,2.47E-08,8.36E-05
9.13E-07,1.93E-07,2.51E-08,8.30E-05
9.05E-07,1.90E-07,2.54E-08,8.24E-05
8.98E-07,1.88E-07,2.57E-08,8.19E-05
8.89E-07,1.85E-07,2.60E-08,8.13E-05
8.80E-07,1.83E-07,2.63E-08,8.07E-05
8.71E-07,1.81E-07,2.66E-08,8.01E-05
8.61E-07,1.78E-07,2.68E-08,7.96E-05
8.51E-07,1.76E-07,2.71E-08,7.90E-05
8.41E-07,1.74E-07,2.73E-08,7.84E-05
8.30E-07,1.71E-07,2.75E-08,7.79E-05
8.19E-07,1.69E-07,2.78E-08,7.73E-05
8.08E-07,1.67E-07,2.80E-08,7.68E-05
7.96E-07,1.65E-07,2.82E-08,7.62E-05
7.84E-07,1.63E-07,2.84E-08,7.57E-05
7.72E-07,1.60E-07,2.85E-08,7.51E-05
7.60E-07,1.58E-07,2.87E-08,7.46E-05
7.47E-07,1.56E-07,2.89E-08,7.41E-05
7.34E-07,1.54E-07,2.90E-08,7.36E-05
7.21E-07,1.52E-07,2.92E-08,7.30E-05
7.08E-07,1.50E-07,2.93E-08,7.25E-05
6.95E-07,1.48E-07,2.95E-08,7.20E-05
6.81E-07,1.46E-07,2.96E-08,7.15E-05
6.68E-07,1.44E-07,2.97E-08,7.10E-05
6.54E-07,1.42E-07,2.98E-08,7.05E-05
6.40E-07,1.40E-07,2.99E-08,7.00E-05
6.26E-07,1.38E-07,3.00E-08,6.95E-05
6.12E-07,1.36E-07,3.01E-08,6.90E-05
5.98E-07,1.34E-07,3.02E-08,6.85E-05
5.84E-07,1.33E-07,3.03E-08,6.80E-05
5.70E-07,1.31E-07,3.03E-08,6.75E-05
5.56E-07,1.29E-07,3.04E-08,6.71E-05
5.42E-07,1.27E-07,3.04E-08,6.66E-05
5.28E-07,1.26E-07,3.05E-08,6.61E-05
5.14E-07,1.24E-07,3.05E-08,6.56E-05
5.00E-07,1.22E-07,3.06E-08,6.52E-05
4.86E-07,1.21E-07,3.06E-08,6.47E-05
4.72E-07,1.19E-07,3.06E-08,6.43E-05
4.59E-07,1.17E-07,3.07E-08,6.38E-05
4.45E-07,1.16E-07,3.07E-08,6.33E-05
4.31E-07,1.14E-07,3.07E-08,6.29E-05
4.18E-07,1.13E-07,3.07E-08,6.25E-05
4.04E-07,1.11E-07,3.07E-08,6.20E-05
3.91E-07,1.10E-07,3.07E-08,6.16E-05
3.78E-07,1.08E-07,3.07E-08,6.11E-05
3.65E-07,1.07E-07,3.07E-08,6.07E-05
3.52E-07,1.06E-07,3.07E-08,6.03E-05
3.39E-07,1.04E-07,3.06E-08,5.98E-05
3.27E-07,1.03E-07,3.06E-08,5.94E-05
3.14E-07,1.02E-07,3.06E-08,5.90E-05
3.02E-07,1.00E-07,3.06E-08,5.86E-05
2.90E-07,9.91E-08,3.05E-08,5.82E-05
2.78E-07,9.79E-08,3.05E-08,5.78E-05
2.66E-07,9.67E-08,3.04E-08,5.73E-05
2.54E-07,9.55E-08,3.04E-08,5.69E-05
2.43E-07,9.43E-08,3.03E-08,5.65E-05
2.32E-07,9.31E-08,3.03E-08,5.61E-05
2.21E-07,9.20E-08,3.02E-08,5.57E-05
2.10E-07,9.09E-08,3.02E-08,5.53E-05
2.00E-07,8.98E-08,3.01E-08,5.49E-05
1.89E-07,8.87E-08,3.00E-08,5.46E-05
1.79E-07,8.77E-08,3.00E-08,5.42E-05
1.69E-07,8.66E-08,2.99E-08,5.38E-05
1.60E-07,8.56E-08,2.98E-08,5.34E-05
1.50E-07,8.46E-08,2.97E-08,5.30E-05
1.41E-07,8.36E-08,2.97E-08,5.27E-05
1.32E-07,8.27E-08,2.96E-08,5.23E-05
1.23E-07,8.17E-08,2.95E-08,5.19E-05
1.14E-07,8.08E-08,2.94E-08,5.15E-05
1.06E-07,7.99E-08,2.93E-08,5.12E-05
9.79E-08,7.90E-08,2.92E-08,5.08E-05
9.00E-08,7.81E-08,2.91E-08,5.05E-05
8.23E-08,7.73E-08,2.90E-08,5.01E-05
7.48E-08,7.65E-08,2.89E-08,4.97E-05
6.76E-08,7.56E-08,2.89E-08,4.94E-05
6.06E-08,7.48E-08,2.87E-08,4.90E-05
5.38E-08,7.40E-08,2.86E-08,4.87E-05
4.73E-08,7.32E-08,2.85E-08,4.83E-05
4.10E-08,7.25E-08,2.84E-08,4.80E-05
3.48E-08,7.17E-08,2.83E-08,4.77E-05
2.90E-08,7.10E-08,2.82E-08,4.73E-05
2.33E-08,7.03E-08,2.81E-08,4.70E-05
1.78E-08,6.96E-08,2.80E-08,4.67E-05
1.26E-08,6.89E-08,2.79E-08,4.63E-05
7.58E-09,6.82E-08,2.78E-08,4.60E-05
2.77E-09,6.75E-08,2.77E-08,4.57E-05
-1.83E-09,6.68E-08,2.75E-08,4.53E-05
-6.22E-09,6.62E-08,2.74E-08,4.50E-05
-1.04E-08,6.55E-08,2.73E-08,4.47E-05
-1.44E-08,6.49E-08,2.72E-08,4.44E-05
-1.82E-08,6.43E-08,2.71E-08,4.41E-05
-2.18E-08,6.37E-08,2.69E-08,4.38E-05
-2.52E-08,6.31E-08,2.68E-08,4.35E-05
-2.84E-08,6.25E-08,2.67E-08,4.31E-05
-3.14E-08,6.19E-08,2.66E-08,4.28E-05
-3.43E-08,6.13E-08,2.64E-08,4.25E-05
-3.69E-08,6.08E-08,2.63E-08,4.22E-05
-3.94E-08,6.02E-08,2.62E-08,4.19E-05
-4.17E-08,5.97E-08,2.60E-08,4.16E-05
-4.39E-08,5.91E-08,2.59E-08,4.13E-05
-4.58E-08,5.86E-08,2.58E-08,4.11E-05
-4.77E-08,5.81E-08,2.57E-08,4.08E-05
-4.93E-08,5.76E-08,2.55E-08,4.05E-05
-5.08E-08,5.71E-08,2.54E-08,4.02E-05
-5.22E-08,5.66E-08,2.53E-08,3.99E-05
-5.34E-08,5.61E-08,2.51E-08,3.96E-05
-5.44E-08,5.56E-08,2.50E-08,3.93E-05
-5.53E-08,5.51E-08,2.49E-08,3.91E-05
-5.61E-08,5.46E-08,2.47E-08,3.88E-05
-5.67E-08,5.42E-08,2.46E-08,3.85E-05
-5.73E-08,5.37E-08,2.45E-08,3.82E-05
-5.76E-08,5.33E-08,2.43E-08,3.80E-05
-5.79E-08,5.28E-08,2.42E-08,3.77E-05
-5.81E-08,5.24E-08,2.41E-08,3.74E-05
-5.81E-08,5.19E-08,2.39E-08,3.72E-05
-5.80E-08,5.15E-08,2.38E-08,3.69E-05
-5.78E-08,5.11E-08,2.36E-08,3.66E-05
-5.76E-08,5.06E-08,2.35E-08,3.64E-05
-5.72E-08,5.02E-08,2.34E-08,3.61E-05
-5.67E-08,4.98E-08,2.32E-08,3.59E-05
-5.61E-08,4.94E-08,2.31E-08,3.56E-05
-5.55E-08,4.90E-08,2.30E-08,3.54E-05
-5.47E-08,4.86E-08,2.28E-08,3.51E-05
-5.39E-08,4.82E-08,2.27E-08,3.49E-05
-5.30E-08,4.78E-08,2.26E-08,3.46E-05
-5.20E-08,4.74E-08,2.24E-08,3.44E-05
-5.10E-08,4.70E-08,2.23E-08,3.41E-05
-4.99E-08,4.66E-08,2.21E-08,3.39E-05
-4.87E-08,4.62E-08,2.20E-08,3.37E-05
-4.75E-08,4.59E-08,2.19E-08,3.34E-05
-4.62E-08,4.55E-08,2.17E-08,3.32E-05
-4.49E-08,4.51E-08,2.16E-08,3.29E-05
-4.35E-08,4.48E-08,2.15E-08,3.27E-05
-4.20E-08,4.44E-08,2.13E-08,3.25E-05
-4.06E-08,4.40E-08,2.12E-08,3.22E-05
-3.91E-08,4.37E-08,2.11E-08,3.20E-05
-3.75E-08,4.33E-08,2.09E-08,3.18E-05
-3.59E-08,4.30E-08,2.08E-08,3.16E-05
-3.43E-08,4.26E-08,2.07E-08,3.13E-05
-3.26E-08,4.23E-08,2.05E-08,3.11E-05
-3.10E-08,4.19E-08,2.04E-08,3.09E-05
-2.93E-08,4.16E-08,2.03E-08,3.07E-05
-2.76E-08,4.12E-08,2.01E-08,3.05E-05
-2.58E-08,4.09E-08,2.00E-08,3.03E-05
-2.41E-08,4.06E-08,1.99E-08,3.00E-05
-2.23E-08,4.02E-08,1.97E-08,2.98E-05
-2.05E-08,3.99E-08,1.96E-08,2.96E-05
-1.88E-08,3.96E-08,1.95E-08,2.94E-05
-1.70E-08,3.92E-08,1.93E-08,2.92E-05
-1.52E-08,3.89E-08,1.92E-08,2.90E-05
-1.34E-08,3.86E-08,1.91E-08,2.88E-05
-1.16E-08,3.83E-08,1.89E-08,2.86E-05
-9.84E-09,3.79E-08,1.88E-08,2.84E-05
-8.06E-09,3.76E-08,1.87E-08,2.82E-05
-6.29E-09,3.73E-08,1.86E-08,2.80E-05
-4.53E-09,3.70E-08,1.84E-08,2.78E-05
-2.77E-09,3.67E-08,1.83E-08,2.76E-05
-1.03E-09,3.64E-08,1.82E-08,2.74E-05
6.93E-10,3.61E-08,1.80E-08,2.72E-05
2.40E-09,3.57E-08,1.79E-08,2.70E-05
4.10E-09,3.54E-08,1.78E-08,2.68E-05
5.77E-09,3.51E-08,1.77E-08,2.66E-05
7.43E-09,3.48E-08,1.75E-08,2.64E-05
9.06E-09,3.45E-08,1.74E-08,2.62E-05
1.07E-08,3.42E-08,1.73E-08,2.61E-05
1.23E-08,3.39E-08,1.72E-08,2.59E-05
1.38E-08,3.36E-08,1.71E-08,2.57E-05
1.54E-08,3.34E-08,1.69E-08,2.55E-05
1.69E-08,3.31E-08,1.68E-08,2.53E-05
1.84E-08,3.28E-08,1.67E-08,2.52E-05
1.98E-08,3.25E-08,1.66E-08,2.50E-05
2.12E-08,3.22E-08,1.64E-08,2.48E-05
2.26E-08,3.19E-08,1.63E-08,2.46E-05
2.40E-08,3.16E-08,1.62E-08,2.45E-05
2.53E-08,3.14E-08,1.61E-08,2.43E-05
2.66E-08,3.11E-08,1.60E-08,2.41E-05
2.79E-08,3.08E-08,1.59E-08,2.39E-05
2.91E-08,3.05E-08,1.57E-08,2.38E-05
3.03E-08,3.02E-08,1.56E-08,2.36E-05
3.15E-08,3.00E-08,1.55E-08,2.34E-05
3.26E-08,2.97E-08,1.54E-08,2.33E-05
3.37E-08,2.94E-08,1.53E-08,2.31E-05
3.48E-08,2.92E-08,1.52E-08,2.29E-05
3.58E-08,2.89E-08,1.51E-08,2.28E-05
3.68E-08,2.86E-08,1.49E-08,2.26E-05
3.78E-08,2.84E-08,1.48E-08,2.25E-05
3.87E-08,2.81E-08,1.47E-08,2.23E-05
3.96E-08,2.79E-08,1.46E-08,2.21E-05
4.04E-08,2.76E-08,1.45E-08,2.20E-05
4.12E-08,2.73E-08,1.44E-08,2.18E-05
4.20E-08,2.71E-08,1.43E-08,2.17E-05
4.27E-08,2.68E-08,1.42E-08,2.15E-05
4.34E-08,2.66E-08,1.41E-08,2.14E-05
4.41E-08,2.63E-08,1.40E-08,2.12E-05
4.47E-08,2.61E-08,1.38E-08,2.11E-05
4.53E-08,2.59E-08,1.37E-08,2.09E-05
4.58E-08,2.56E-08,1.36E-08,2.08E-05
4.64E-08,2.54E-08,1.35E-08,2.06E-05
4.69E-08,2.51E-08,1.34E-08,2.05E-05
4.73E-08,2.49E-08,1.33E-08,2.03E-05
4.77E-08,2.47E-08,1.32E-08,2.02E-05
4.81E-08,2.44E-08,1.31E-08,2.00E-05
4.85E-08,2.42E-08,1.30E-08,1.99E-05
4.88E-08,2.40E-08,1.29E-08,1.98E-05
4.91E-08,2.37E-08,1.28E-08,1.96E-05
4.93E-08,2.35E-08,1.27E-08,1.95E-05
4.95E-08,2.33E-08,1.26E-08,1.93E-05
4.97E-08,2.31E-08,1.25E-08,1.92E-05
4.99E-08,2.28E-08,1.24E-08,1.91E-05
5.00E-08,2.26E-08,1.23E-08,1.89E-05
5.01E-08,2.24E-08,1.22E-08,1.88E-05
5.02E-08,2.22E-08,1.21E-08,1.87E-05
5.03E-08,2.20E-08,1.20E-08,1.85E-05
5.03E-08,2.17E-08,1.19E-08,1.84E-05
5.03E-08,2.15E-08,1.18E-08,1.83E-05
5.02E-08,2.13E-08,1.17E-08,1.82E-05
5.02E-08,2.11E-08,1.17E-08,1.80E-05
5.01E-08,2.09E-08,1.16E-08,1.79E-05
5.00E-08,2.07E-08,1.15E-08,1.78E-05
4.98E-08,2.05E-08,1.14E-08,1.76E-05
4.97E-08,2.03E-08,1.13E-08,1.75E-05
4.95E-08,2.01E-08,1.12E-08,1.74E-05
4.93E-08,1.99E-08,1.11E-08,1.73E-05
4.90E-08,1.97E-08,1.10E-08,1.72E-05
4.88E-08,1.95E-08,1.09E-08,1.70E-05
4.85E-08,1.93E-08,1.08E-08,1.69E-05
4.82E-08,1.91E-08,1.08E-08,1.68E-05
4.79E-08,1.90E-08,1.07E-08,1.67E-05
4.76E-08,1.88E-08,1.06E-08,1.66E-05
4.73E-08,1.86E-08,1.05E-08,1.64E-05
4.69E-08,1.84E-08,1.04E-08,1.63E-05
4.65E-08,1.82E-08,1.03E-08,1.62E-05
4.61E-08,1.80E-08,1.02E-08,1.61E-05
4.57E-08,1.79E-08,1.02E-08,1.60E-05
4.53E-08,1.77E-08,1.01E-08,1.59E-05
4.49E-08,1.75E-08,9.99E-09,1.58E-05
4.44E-08,1.73E-08,9.91E-09,1.56E-05
0.011562199,0.013030047,0.014602759,0.027143973
0.01093214,0.012170089,0.030549978,0.023210819
0.01072737,0.011763495,0.027589569,0.022169816
0.010973483,0.011813967,0.027480618,0.024384576
0.01168953,0.012338797,0.031028225,0.030952461
0.012941224,0.013382096,0.04006134,0.046152893
0.014903856,0.01507267,0.060014941,0.082066353
0.017983465,0.017717434,0.098461641,0.114738158
0.023143822,0.022030461,0.120689641,0.117616341
0.033010231,0.029850916,0.123598877,0.11826612
0.05648695,0.047044867,0.124528378,0.118516645
0.113024374,0.09637763,0.124934011,0.118633219
0.128552135,0.151099404,0.125127177,0.11869102
0.129135554,0.152839399,0.125213144,0.118718003
0.129311309,0.153189234,0.125235572,0.118726458
0.129384637,0.153318286,0.125215725,0.118722424
0.129418827,0.153372911,0.125164202,0.118709092
0.129434076,0.153393773,0.125087007,0.118688212
0.129438486,0.153395779,0.12498727,0.118660748
0.129435803,0.153385532,0.124866588,0.118627194
0.129427923,0.153366203,0.124725662,0.118587749
0.129415852,0.15333939,0.124564347,0.118542414
0.129400126,0.153305909,0.124382302,0.118491042
0.129381007,0.153266073,0.124178532,0.118433377
0.12935859,0.153219942,0.123951991,0.118369071
0.129332856,0.153167368,0.12370127,0.118297694
0.129303704,0.153108055,0.123424744,0.118218745
0.129270972,0.153041623,0.123120734,0.118131651
0.129234441,0.152967553,0.122787095,0.118035768
0.129193848,0.152885277,0.12242191,0.117930386
0.129148887,0.152794123,0.122022645,0.11781472
0.129099209,0.152693331,0.121586958,0.117687913
0.12904442,0.152582096,0.121112169,0.117549032
0.128984087,0.152459464,0.120595424,0.117397059
0.12891773,0.152324452,0.120033979,0.117230895
0.128844819,0.152175945,0.11942448,0.117049354
0.128764777,0.152012725,0.118764116,0.116851151
0.128676972,0.151833523,0.118049255,0.11663491
0.128580716,0.151636867,0.117276735,0.11639915
0.12847526,0.151421255,0.116443073,0.116142285
0.128359788,0.151185006,0.115544684,0.115862621
0.128233417,0.150926299,0.114578423,0.115558353
0.12809519,0.150643262,0.113540396,0.115227556
0.127944067,0.150333732,0.112427822,0.114868195
0.12777893,0.149995542,0.111236955,0.114478114
0.127598565,0.149626268,0.109965032,0.114055042
0.127401669,0.149223332,0.108609137,0.113596593
0.127186837,0.148784105,0.107166482,0.113100272
0.126952555,0.14830558,0.105635275,0.112563472
0.126697205,0.147784801,0.10401291,0.111983505
0.126419047,0.147218497,0.102298646,0.111357581
0.126116226,0.146603236,0.100490668,0.110682846
0.125786758,0.145935603,0.09858869,0.109956389
0.125428535,0.145211739,0.096592405,0.109175267
0.125039315,0.14442796,0.094501707,0.108336513
0.124616729,0.14358024,0.092317799,0.107437187
0.124158266,0.1426645,0.090040696,0.10647439
0.123661294,0.141676819,0.087672451,0.10544529
0.12312305,0.140612849,0.085213486,0.104347172
0.122540645,0.139468662,0.082665424,0.10317746
0.121911074,0.138240088,0.080029196,0.101933779
0.121231236,0.136923126,0.077305075,0.100613955
0.120497932,0.135514235,0.074493692,0.099216097
0.119707892,0.134009534,0.071593279,0.097738557
0.118857792,0.132406098,0.068602668,0.096180039
0.117944278,0.130700819,0.065517733,0.094539593
0.116963999,0.128891247,0.06233376,0.092816562
0.115913635,0.126975772,0.05904372,0.091010653
0.114789943,0.124952561,0.055638239,0.089121932
0.113589764,0.122821396,0.052106103,0.087150727
0.11231011,0.120581918,0.048431969,0.085097622
0.110948173,0.118234817,0.044597137,0.082963381
0.109501396,0.115781824,0.040574993,0.080748891
0.107967482,0.113224705,0.036327375,0.078455093
0.106344467,0.110566679,0.031796602,0.076082771
0.104630712,0.107810923,0.026900744,0.073632515
0.102825005,0.104961491,0.021548777,0.07110458
0.100926482,0.102023016,0.015731961,0.068498772
0.098934711,0.0989997,0.009812713,0.0658144
0.096849619,0.095896729,0.005110387,0.063049979
0.094671496,0.092717918,0.002731072,0.060203408
0.092400925,0.089467528,0.001412707,0.057272046
0.090038695,0.086148905,0.000357843,0.054252432
0.087585678,0.082763444,-0.00053304,0.051140503
0.085042747,0.079312235,-0.00123117,0.047931746
0.082410485,0.075793782,-0.001718346,0.044621058
0.079689147,0.072204197,-0.002017415,0.041202184
0.076878261,0.068537599,-0.002180271,0.037667488
0.073976432,0.064784239,-0.002260944,0.034007282
0.070981081,0.060931356,-0.002298408,0.03021315
0.067888045,0.056961521,-0.002315098,0.026287798
0.06469115,0.052852878,-0.002322373,0.02226849
0.061381965,0.048577067,-0.002325525,0.018271002
0.057949363,0.044095625,-0.002326894,0.01453324
0.054378618,0.039354419,-0.002327496,0.011403134
0.050651048,0.034266111,-0.002327762,0.009150375
0.046742172,0.028686829,-0.002327879,0.007720169
0.0426187,0.022388894,-0.002327926,0.006832078
0.03823206,0.015130475,-0.002327939,0.006253031
0.033506254,0.007828153,-0.002327934,0.005860231
0.028320112,0.004849814,-0.00232792,0.005592466
0.022493891,0.003457562,-0.002327899,0.005413949
0.015860781,0.002055138,-0.002327875,0.00529822
0.00911489,0.000583265,-0.002327847,0.005225441
0.005862945,-0.000947542,-0.002327817,0.005180903
0.004495208,-0.002509419,-0.002327785,0.005154162
0.003190044,-0.004043723,-0.002327751,0.005138342
0.001832302,-0.00544102,-0.002327715,0.005129069
0.000429205,-0.006544356,-0.002327678,0.005123657
-0.000994817,-0.00723815,-0.002327639,0.005120492
-0.002392707,-0.007568572,-0.002327599,0.005118623
-0.003682921,-0.007692855,-0.002327556,0.005117501
-0.004754648,-0.007733103,-0.002327513,0.005116811
-0.005509218,-0.007745221,-0.002327467,0.005116368
-0.005940421,-0.007748798,-0.00232742,0.00511607
-0.006140999,-0.007749864,-0.002327371,0.005115857
-0.006221222,-0.00775019,-0.00232732,0.005115692
-0.00625046,-0.007750289,-0.002327268,0.005115557
-0.006260691,-0.007750312,-0.002327213,0.005115438
-0.006264247,-0.007750309,-0.002327157,0.00511533
-0.006265507,-0.007750294,-0.002327098,0.005115226
-0.006265969,-0.007750274,-0.002327037,0.005115126
-0.006266141,-0.00775025,-0.002326975,0.005115026
-0.006266201,-0.007750225,-0.002326909,0.005114926
-0.006266216,-0.007750197,-0.002326842,0.005114825
-0.006266208,-0.007750168,-0.002326772,0.005114722
-0.00626619,-0.007750137,-0.0023267,0.005114617
-0.006266165,-0.007750105,-0.002326625,0.00511451
-0.006266135,-0.007750071,-0.002326547,0.0051144
-0.006266103,-0.007750036,-0.002326467,0.005114288
-0.006266068,-0.00775,-0.002326383,0.005114172
-0.006266031,-0.007749962,-0.002326297,0.005114054
-0.006265992,-0.007749922,-0.002326208,0.005113932
-0.006265951,-0.007749881,-0.002326116,0.005113806
-0.006265908,-0.007749837,-0.00232602,0.005113677
-0.006265864,-0.007749792,-0.002325921,0.005113545
-0.006265817,-0.007749745,-0.002325819,0.005113408
-0.006265769,-0.007749697,-0.002325713,0.005113268
-0.006265719,-0.007749646,-0.002325603,0.005113123
-0.006265666,-0.007749593,-0.00232549,0.005112974
-0.006265612,-0.007749537,-0.002325372,0.005112821
-0.006265555,-0.00774948,-0.002325251,0.005112664
-0.006265496,-0.00774942,-0.002325125,0.005112502
-0.006265435,-0.007749357,-0.002324995,0.005112335
-0.006265371,-0.007749292,-0.002324861,0.005112164
-0.006265305,-0.007749224,-0.002324722,0.005111987
-0.006265236,-0.007749154,-0.002324578,0.005111806
-0.006265164,-0.00774908,-0.002324429,0.005111619
-0.006265089,-0.007749003,-0.002324275,0.005111427
-0.006265012,-0.007748923,-0.002324116,0.005111229
-0.006264931,-0.00774884,-0.002323952,0.005111026
-0.006264847,-0.007748754,-0.002323782,0.005110816
-0.00626476,-0.007748663,-0.002323607,0.005110601
-0.006264669,-0.007748569,-0.002323425,0.00511038
-0.006264574,-0.007748471,-0.002323237,0.005110152
-0.006264476,-0.00774837,-0.002323044,0.005109918
-0.006264374,-0.007748263,-0.002322843,0.005109678
-0.006264268,-0.007748153,-0.002322636,0.00510943
-0.006264158,-0.007748038,-0.002322422,0.005109176
-0.006264043,-0.007747918,-0.002322201,0.005108914
-0.006263924,-0.007747793,-0.002321973,0.005108645
-0.0062638,-0.007747664,-0.002321738,0.005108369
-0.006263671,-0.007747528,-0.002321494,0.005108085
-0.006263537,-0.007747388,-0.002321243,0.005107793
-0.006263398,-0.007747241,-0.002320983,0.005107493
-0.006263253,-0.007747089,-0.002320715,0.005107185
-0.006263102,-0.00774693,-0.002320438,0.005106868
-0.006262946,-0.007746765,-0.002320152,0.005106542
-0.006262784,-0.007746593,-0.002319857,0.005106208
-0.006262615,-0.007746414,-0.002319553,0.005105864
-0.006262439,-0.007746227,-0.002319238,0.005105511
-0.006262257,-0.007746034,-0.002318914,0.005105149
-0.006262067,-0.007745832,-0.00231858,0.005104777
-0.006261871,-0.007745622,-0.002318234,0.005104394
-0.006261666,-0.007745404,-0.002317878,0.005104002
-0.006261454,-0.007745176,-0.00231751,0.005103598
-0.006261233,-0.00774494,-0.002317131,0.005103185
-0.006261003,-0.007744694,-0.00231674,0.005102759
-0.006260765,-0.007744438,-0.002316337,0.005102323
-0.006260518,-0.007744172,-0.002315921,0.005101875
-0.006260261,-0.007743895,-0.002315492,0.005101416
-0.006259994,-0.007743607,-0.00231505,0.005100944
-0.006259717,-0.007743307,-0.002314594,0.00510046
-0.006259429,-0.007742996,-0.002314124,0.005099963
-0.00625913,-0.007742672,-0.00231364,0.005099453
-0.00625882,-0.007742335,-0.002313141,0.00509893
-0.006258498,-0.007741984,-0.002312626,0.005098393
-0.006258163,-0.00774162,-0.002312097,0.005097842
-0.006257816,-0.007741241,-0.002311551,0.005097278
-0.006257455,-0.007740847,-0.002310988,0.005096699
-0.006257081,-0.007740437,-0.002310408,0.005096105
-0.006256693,-0.007740012,-0.002309811,0.005095495
-0.00625629,-0.007739569,-0.002309197,0.005094871
-0.006255871,-0.007739109,-0.002308564,0.00509423
-0.006255437,-0.00773863,-0.002307912,0.005093574
-0.006254986,-0.007738133,-0.002307241,0.005092901
-0.006254519,-0.007737617,-0.002306549,0.005092211
-0.006254034,-0.00773708,-0.002305838,0.005091504
-0.006253531,-0.007736522,-0.002305107,0.005090779
-0.006253009,-0.007735942,-0.002304353,0.005090036
-0.006252467,-0.007735339,-0.002303578,0.005089275
-0.006251905,-0.007734713,-0.002302781,0.005088495
-0.006251323,-0.007734063,-0.00230196,0.005087696
-0.006250719,-0.007733388,-0.002301116,0.005086878
-0.006250092,-0.007732686,-0.002300248,0.00508604
-0.006249442,-0.007731957,-0.002299355,0.005085181
-0.006248768,-0.0077312,-0.002298437,0.005084302
-0.00624807,-0.007730414,-0.002297493,0.005083402
-0.006247346,-0.007729597,-0.002296523,0.00508248
-0.006246595,-0.007728749,-0.002295526,0.005081536
-0.006245817,-0.007727868,-0.0022945,0.00508057
-0.00624501,-0.007726954,-0.002293447,0.005079581
-0.006244174,-0.007726005,-0.002292364,0.005078568
-0.006243308,-0.00772502,-0.002291251,0.005077532
-0.00624241,-0.007723997,-0.002290109,0.005076472
-0.00624148,-0.007722935,-0.002288935,0.005075387
-0.006240516,-0.007721833,-0.00228773,0.005074277
-0.006239518,-0.00772069,-0.002286491,0.005073141
-0.006238483,-0.007719503,-0.00228522,0.005071979
-0.006237412,-0.007718272,-0.002283915,0.005070791
-0.006236303,-0.007716994,-0.002282575,0.005069575
-0.006235153,-0.007715668,-0.002281199,0.005068332
-0.006233964,-0.007714293,-0.002279788,0.005067061
-0.006232732,-0.007712867,-0.00227834,0.005065762
-0.006231456,-0.007711387,-0.002276854,0.005064433
-0.006230135,-0.007709853,-0.002275329,0.005063075
-0.006228768,-0.007708262,-0.002273765,0.005061687
-0.006227354,-0.007706612,-0.002272161,0.005060268
-0.006225889,-0.007704901,-0.002270517,0.005058818
-0.006224374,-0.007703127,-0.00226883,0.005057336
-0.006222806,-0.007701289,-0.002267101,0.005055822
-0.006221184,-0.007699383,-0.002265329,0.005054276
-0.006219506,-0.007697408,-0.002263513,0.005052696
-0.00621777,-0.00769536,-0.002261651,0.005051082
-0.006215974,-0.007693239,-0.002259744,0.005049434
-0.006214117,-0.007691041,-0.00225779,0.005047751
-0.006212197,-0.007688763,-0.002255788,0.005046032
-0.006210212,-0.007686404,-0.002253739,0.005044278
-0.006208159,-0.007683961,-0.002251639,0.005042486
-0.006206037,-0.00768143,-0.00224949,0.005040658
-0.006203844,-0.007678808,-0.002247289,0.005038791
-0.006201577,-0.007676094,-0.002245037,0.005036887
-0.006199234,-0.007673284,-0.002242731,0.005034943
-0.006196814,-0.007670375,-0.002240373,0.005032959
-0.006194313,-0.007667363,-0.002237959,0.005030936
-0.00619173,-0.007664246,-0.00223549,0.005028872
-0.006189062,-0.00766102,-0.002232965,0.005026766
-0.006186306,-0.007657682,-0.002230382,0.005024619
-0.00618346,-0.007654228,-0.002227741,0.005022429
-0.006180522,-0.007650655,-0.002225041,0.005020196
-0.006177489,-0.007646959,-0.002222281,0.005017919
-0.006174358,-0.007643137,-0.00221946,0.005015597
-0.006171126,-0.007639184,-0.002216577,0.005013231
-0.006167792,-0.007635096,-0.002213632,0.005010819
-0.006164351,-0.00763087,-0.002210624,0.005008361
-0.006160801,-0.007626501,-0.00220755,0.005005857
-0.006157139,-0.007621986,-0.002204411,0.005003304
-0.006153362,-0.00761732,-0.002201207,0.005000704
-0.006149468,-0.007612498,-0.002197935,0.004998056
-0.006145452,-0.007607517,-0.002194595,0.004995358
-0.006141312,-0.007602371,-0.002191186,0.00499261
-0.006137044,-0.007597056,-0.002187709,0.004989812
-0.006132646,-0.007591567,-0.00218416,0.004986963
-0.006128113,-0.0075859,-0.00218054,0.004984062
-0.006123444,-0.007580049,-0.002176848,0.004981108
